,prev,next
3891,고구려 · 백제 · 신라의 삼국 시대에 한문이 삼국 문자 생활의 기반이 되면서 한자어는 순수한 고유어 속에 깊숙이 침투되었다. 그런데,"그 뒤에, 15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다."
3892,15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데,"이렇게 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투가 계속되었던 이후에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3893,15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데,"이 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투가 계속되었던 이후에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3894,15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데,"독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투가 계속되었던 이후에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3895,15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데,"이후에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3896,15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데,"그 뒤에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3897,고대에 중국과의 접촉으로 말미암아 한자어가 순수한 고유어 속에 침투되었다. 그런데,"이후에, 고구려 · 백제 · 신라의 삼국 시대에 한문이 삼국 문자 생활의 기반이 되면서 한자어는 순수한 고유어 속에 깊숙이 침투되었다. 그런데 이후에, 15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데 이후에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3898,고대에 중국과의 접촉으로 말미암아 한자어가 순수한 고유어 속에 침투되었다. 그런데,"그 뒤에, 고구려 · 백제 · 신라의 삼국 시대에 한문이 삼국 문자 생활의 기반이 되면서 한자어는 순수한 고유어 속에 깊숙이 침투되었다. 그런데 그 뒤에, 15세기 중엽 독창적인 고유의 문자인 훈민정음을 창제하였음에도 불구하고 한자어의 침투는 계속되었다. 그런데 그 뒤에, 19세기 말 근대화 이전까지 한자어의 침투는 일방적이고 무차별적으로 이루어졌다."
3899,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"이렇게 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었던 이후에, 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다."
3900,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"이 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었던 이후에, 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다."
3901,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"1896년에 최초의 한글 전용 신문인 독립신문이 발간되었던 이후에, 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다."
3902,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"이후에, 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다."
3903,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"그 뒤에, 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다."
3904,20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데,"이렇게 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였던 이후에, 국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다."
3905,20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데,"이렇게 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였던 이후에, 국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다."
3906,20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데,"이렇게 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였던 이후에, 국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다."
3907,20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데,"이후에, 국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다."
3908,20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데,"그 뒤에, 국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다."
3909,국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데,"이렇게 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었던 이후에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다."
3910,국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데,"이 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었던 이후에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다."
3911,국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데,"조선 어학회에 의한 한글 맞춤법 통일안이 발표되었던 이후에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다."
3912,국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데,"이후에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다."
3913,국어 운동의 일환으로 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데,"그 뒤에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다."
3914,1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데,"이렇게 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었던 이후에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3915,1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데,"이 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었던 이후에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3916,1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데,"조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었던 이후에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3917,1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데,"이후에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3918,1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데,"그 뒤에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3919,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"이후에, 20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데 이후에, 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데 이후에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데 이후에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3920,국어 운동으로 1896년에 최초의 한글 전용 신문인 독립신문이 발간되었다. 그런데,"그 뒤에, 20세기 초 국어 운동의 일환으로 대한 제국 시대에 주시경을 주축으로 하여 결성된 국문 연구소가 활동하였다. 그런데 그 뒤에, 1933년에 조선 어학회에 의한 한글 맞춤법 통일안이 발표되었다. 그런데 그 뒤에, 1936년에 조선 어학회에 의한 사정한 조선어 표준말 모음이 발표되었다. 그런데 그 뒤에, 국어 운동은 1942년에 조선어 학회 사건가 일어나면서 표면적으로 중단될 때까지 활발한 활동을 이어가면서 국어 순화 운동의 토대를 마련하였다."
3921,국어 순화 운동은 개화기에서부터 1942년까지의 국어 운동에서 토대가 마련되었다. 그런데,"이렇게 개화기에서부터 1942년까지의 국어 운동에서 토대가 마련되었던 이후에, 1945년 광복 후 국어 순화 운동은 일본어를 몰아내는 일을 시작하면서 본격화되었다."
3922,국어 순화 운동은 개화기에서부터 1942년까지의 국어 운동에서 토대가 마련되었다. 그런데,"이 개화기에서부터 1942년까지의 국어 운동에서 토대가 마련되었던 이후에, 1945년 광복 후 국어 순화 운동은 일본어를 몰아내는 일을 시작하면서 본격화되었다."
